#OTU ID,Kingdom,phyla,class,order,family ,genus,strain
Otu2166,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Nitrincola,Otu2166
Otu2244,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Nitrincola,Otu2244
Otu369,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Nitrincola,Otu369
Otu1405,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceaniserpentilla,Otu1405
Otu93,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceaniserpentilla,Otu93
Otu935,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceaniserpentilla,Otu935
Otu681,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Otu681
Otu953,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Otu953
Otu1853,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Otu1853
Otu302,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Otu302
Otu1401,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Reinekea,Otu1401
Otu1001,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Sinobacterium,Otu1001
Otu1305,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Sinobacterium,Otu1305
Otu399,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Spongiispira,Otu399
Otu902,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Spongiispira,Otu902
Otu1938,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Otu1938
Otu281,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Otu281
Otu595,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Otu595
Otu1101,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Gynuella,Otu1101
Otu115,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu115
Otu138,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu138
Otu1416,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu1416
Otu1440,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu1440
Otu16,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu16
Otu1639,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu1639
Otu716,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillales_incertae_sedis,Pseudohongiella,Otu716
Otu1337,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1337
Otu139,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu139
Otu1396,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1396
Otu1586,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1586
Otu1621,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1621
Otu1724,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1724
Otu1964,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu1964
Otu2256,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu2256
Otu383,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu383
Otu52,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu52
Otu64,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu64
Otu884,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Otu884
Otu364,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillum,Otu364
Otu1324,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Salinispirillum,Otu1324
Otu579,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Otu579
Otu331,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Otu331
Otu1454,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Faucicola,Otu1454
Otu2077,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Paraperlucidibaca,Otu2077
Otu1933,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,Otu1933
Otu1661,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Permianibacter,Otu1661
Otu283,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Otu283
Otu433,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Otu433
Otu460,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Otu460
Otu836,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Otu836
Otu152,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu152
Otu2029,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu2029
Otu2155,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu2155
Otu36,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu36
Otu577,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu577
Otu671,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Otu671
Otu347,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,Otu347
Otu1031,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_incertae_sedis,Dasania,Otu1031
Otu1147,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_incertae_sedis,Dasania,Otu1147
Otu796,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_incertae_sedis,Dasania,Otu796
Otu839,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_incertae_sedis,Dasania,Otu839
Otu987,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales_incertae_sedis,Dasania,Otu987
Otu1395,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Otu1395
Otu1318,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Otu1318
Otu1189,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Galenea,Otu1189
Otu1480,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Galenea,Otu1480
Otu1885,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Galenea,Otu1885
Otu1441,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Otu1441
Otu159,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Otu159
Otu397,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Otu397
Otu594,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Otu594
Otu1710,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Otu1710
Otu1604,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Otu1604
Otu1649,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Otu1649
Otu1522,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,Otu1522
Otu867,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Otu867
Otu1035,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu1035
Otu1435,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu1435
Otu1484,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu1484
Otu1780,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu1780
Otu1827,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu1827
Otu746,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Fangia,Otu746
Otu187,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,Otu187
Otu1065,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Lucibacterium,Otu1065
Otu1975,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Lucibacterium,Otu1975
Otu1370,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Otu1370
Otu1805,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Otu1805
Otu7,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Otu7
Otu2255,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Fontimonas,Otu2255
Otu1610,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Hydrocarboniphaga,Otu1610
Otu1643,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Povalibacter,Otu1643
Otu783,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Povalibacter,Otu783
Otu345,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Otu345
Otu492,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Otu492
Otu505,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Otu505
Otu2231,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Otu2231
Otu1418,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Chiayiivirga,Otu1418
Otu654,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Chiayiivirga,Otu654
Otu1059,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Mizugakiibacter,Otu1059
Otu1112,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,Otu1112
Otu827,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Otu827
Otu1821,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu1821
Otu1847,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu1847
Otu1907,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu1907
Otu1919,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu1919
Otu2218,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu2218
Otu919,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Otu919
Otu815,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Brevinemataceae,Brevinema,Otu815
Otu1342,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptonema,Otu1342
Otu1955,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptonema,Otu1955
Otu1993,Bacteria,SR1,SR1_genera_incertae_sedis,SR1_genera_incertae_sedis,SR1_genera_incertae_sedis,SR1_genera_incertae_sedis,Otu1993
Otu725,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminomonas,Otu725
Otu1185,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Otu1185
Otu1377,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Otu1377
Otu255,Archaea,Thaumarchaeota,Nitrosopumilales,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Otu255
Otu1580,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Mesoaciditoga,Otu1580
Otu2100,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Alterococcus,Otu2100
Otu1258,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Otu1258
Otu1453,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Otu1453
Otu1779,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Otu1779
Otu1813,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Otu1813
Otu2095,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Otu2095
Otu1214,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Cerasicoccus,Otu1214
Otu265,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Cerasicoccus,Otu265
Otu561,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Cerasicoccus,Otu561
Otu1091,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Otu1091
Otu1255,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Otu1255
Otu1290,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Otu1290
Otu2122,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,Otu2122
Otu278,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Pelagicoccus,Otu278
Otu292,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Pelagicoccus,Otu292
Otu1568,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Puniceicoccus,Otu1568
Otu196,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Puniceicoccus,Otu196
Otu379,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Puniceicoccus,Otu379
Otu535,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Puniceicoccus,Otu535
Otu2064,Bacteria,Verrucomicrobia,Spartobacteria,Spartobacteria_genera_incertae_sedis,Spartobacteria_genera_incertae_sedis,Spartobacteria_genera_incertae_sedis,Otu2064
Otu565,Bacteria,Verrucomicrobia,Spartobacteria,Spartobacteria_genera_incertae_sedis,Spartobacteria_genera_incertae_sedis,Spartobacteria_genera_incertae_sedis,Otu565
Otu1166,Bacteria,Verrucomicrobia,Spartobacteria,Terrimicrobium,Terrimicrobium,Terrimicrobium,Otu1166
Otu2132,Bacteria,Verrucomicrobia,Spartobacteria,Terrimicrobium,Terrimicrobium,Terrimicrobium,Otu2132
Otu2247,Bacteria,Verrucomicrobia,Spartobacteria,Terrimicrobium,Terrimicrobium,Terrimicrobium,Otu2247
Otu922,Bacteria,Verrucomicrobia,Spartobacteria,Terrimicrobium,Terrimicrobium,Terrimicrobium,Otu922
Otu1213,Bacteria,Verrucomicrobia,Subdivision3,Limisphaera,Limisphaera,Limisphaera,Otu1213
Otu1914,Bacteria,Verrucomicrobia,Subdivision3,Limisphaera,Limisphaera,Limisphaera,Otu1914
Otu2056,Bacteria,Verrucomicrobia,Subdivision3,Limisphaera,Limisphaera,Limisphaera,Otu2056
Otu1206,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu1206
Otu1400,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu1400
Otu166,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu166
Otu1759,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu1759
Otu1769,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu1769
Otu191,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu191
Otu2228,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu2228
Otu496,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu496
Otu497,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu497
Otu818,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu818
Otu864,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu864
Otu925,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu925
Otu926,Bacteria,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Subdivision3_genera_incertae_sedis,Otu926
Otu1734,Bacteria,Verrucomicrobia,Subdivision5,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,Subdivision5_genera_incertae_sedis,Otu1734
Otu2113,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Otu2113
Otu2187,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Otu2187
Otu37,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Otu37
Otu846,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis,Otu846
Otu1852,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Haloferula,Otu1852
Otu403,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Haloferula,Otu403
Otu502,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Haloferula,Otu502
Otu122,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu122
Otu1479,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1479
Otu1538,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1538
Otu1591,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1591
Otu1646,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1646
Otu172,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu172
Otu1755,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1755
Otu1818,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu1818
Otu2104,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu2104
Otu468,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Otu468
Otu1042,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1042
Otu1063,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1063
Otu1509,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1509
Otu1733,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1733
Otu1863,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1863
Otu1966,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1966
Otu1997,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu1997
Otu2182,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu2182
Otu924,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Otu924
Otu2070,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Otu2070
Otu1122,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1122
Otu1173,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1173
Otu1380,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1380
Otu1551,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1551
Otu1689,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1689
Otu1775,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1775
Otu1868,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1868
Otu1910,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu1910
Otu208,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,Otu208
