,Treat,Diatom,Temp,Bact,FSC,SSC,RED,GREEN,strain,strain_2
70574,NbQ-B7-18,NbQ-B7,18,Xenic,3.884133,3.910633,3.88448,4.101805,NbQ-B7,C1
70575,NbQ-B7-18,NbQ-B7,18,Xenic,3.50597,3.760287,3.493562,3.722121,NbQ-B7,C1
70576,NbQ-B7-18,NbQ-B7,18,Xenic,3.96767,4.279021,3.937051,4.206513,NbQ-B7,C1
70577,NbQ-B7-18,NbQ-B7,18,Xenic,3.435589,3.67221,3.538815,3.689635,NbQ-B7,C1
70578,NbQ-B7-18,NbQ-B7,18,Xenic,3.525346,3.947876,3.734027,3.929219,NbQ-B7,C1
70579,NbQ-B7-18,NbQ-B7,18,Xenic,3.53809,3.703489,3.499924,3.594727,NbQ-B7,C1
70580,NbQ-B7-18,NbQ-B7,18,Xenic,3.280559,3.640685,3.506934,3.721275,NbQ-B7,C1
70581,NbQ-B7-18,NbQ-B7,18,Xenic,3.53055,3.792314,3.58097,3.796277,NbQ-B7,C1
70582,NbQ-B7-18,NbQ-B7,18,Xenic,3.634698,3.576036,3.524757,3.653125,NbQ-B7,C1
70583,NbQ-B7-18,NbQ-B7,18,Xenic,3.595568,3.597445,3.507732,3.732179,NbQ-B7,C1
70584,NbQ-B7-18,NbQ-B7,18,Xenic,3.267091,3.872591,3.522857,3.794827,NbQ-B7,C1
70585,NbQ-B7-18,NbQ-B7,18,Xenic,3.442785,3.756928,3.484967,3.707488,NbQ-B7,C1
70586,NbQ-B7-18,NbQ-B7,18,Xenic,3.326807,3.71459,3.54424,3.694215,NbQ-B7,C1
70587,NbQ-B7-18,NbQ-B7,18,Xenic,3.024852,3.234464,3.033099,3.579513,NbQ-B7,C1
70588,NbQ-B7-18,NbQ-B7,18,Xenic,3.498988,3.767258,3.60355,3.650878,NbQ-B7,C1
70589,NbQ-B7-18,NbQ-B7,18,Xenic,3.616955,3.877365,3.594214,3.746072,NbQ-B7,C1
70590,NbQ-B7-18,NbQ-B7,18,Xenic,3.518053,3.788765,3.449463,3.833017,NbQ-B7,C1
70591,NbQ-B7-18,NbQ-B7,18,Xenic,3.602463,3.597315,3.459544,3.557231,NbQ-B7,C1
70592,NbQ-B7-18,NbQ-B7,18,Xenic,3.598221,3.890643,3.441351,3.788918,NbQ-B7,C1
70593,NbQ-B7-18,NbQ-B7,18,Xenic,3.579566,3.943109,3.725307,3.822492,NbQ-B7,C1
70594,NbQ-B7-18,NbQ-B7,18,Xenic,3.441321,3.65975,3.560024,3.643357,NbQ-B7,C1
70595,NbQ-B7-18,NbQ-B7,18,Xenic,3.625888,3.779678,3.376737,3.807458,NbQ-B7,C1
70596,NbQ-B7-18,NbQ-B7,18,Xenic,3.514203,3.830434,3.573845,3.852927,NbQ-B7,C1
70597,NbQ-B7-18,NbQ-B7,18,Xenic,3.536034,3.492,3.469037,3.673997,NbQ-B7,C1
70598,NbQ-B7-18,NbQ-B7,18,Xenic,3.595865,3.654037,3.472375,3.680383,NbQ-B7,C1
70599,NbQ-B7-18,NbQ-B7,18,Xenic,3.344193,3.711701,3.536862,3.66555,NbQ-B7,C1
70600,NbQ-B7-18,NbQ-B7,18,Xenic,3.41718,4.072813,3.678321,3.742859,NbQ-B7,C1
70601,NbQ-B7-18,NbQ-B7,18,Xenic,3.206201,3.615688,3.471397,3.808278,NbQ-B7,C1
70602,NbQ-B7-18,NbQ-B7,18,Xenic,3.597556,3.821393,3.525264,3.663977,NbQ-B7,C1
70603,NbQ-B7-18,NbQ-B7,18,Xenic,3.478897,3.376162,3.416788,3.411378,NbQ-B7,C1
70604,NbQ-B7-18,NbQ-B7,18,Xenic,3.470811,3.795109,3.551656,3.840562,NbQ-B7,C1
70605,NbQ-B7-18,NbQ-B7,18,Xenic,3.633118,3.698832,3.53538,3.722427,NbQ-B7,C1
70606,NbQ-B7-18,NbQ-B7,18,Xenic,3.570646,3.896019,3.534053,3.799598,NbQ-B7,C1
70607,NbQ-B7-18,NbQ-B7,18,Xenic,3.507586,3.777118,3.641402,3.792525,NbQ-B7,C1
70608,NbQ-B7-18,NbQ-B7,18,Xenic,3.533338,3.699923,3.394714,3.693057,NbQ-B7,C1
70609,NbQ-B7-18,NbQ-B7,18,Xenic,3.137967,3.581926,3.474837,3.781366,NbQ-B7,C1
70610,NbQ-B7-18,NbQ-B7,18,Xenic,3.303425,3.844268,3.409028,3.824117,NbQ-B7,C1
70611,NbQ-B7-18,NbQ-B7,18,Xenic,3.496438,3.756374,3.488127,3.69729,NbQ-B7,C1
70612,NbQ-B7-18,NbQ-B7,18,Xenic,3.570911,3.640663,3.522174,3.697672,NbQ-B7,C1
70613,NbQ-B7-18,NbQ-B7,18,Xenic,3.523396,3.59669,3.4884,3.587402,NbQ-B7,C1
70614,NbQ-B7-18,NbQ-B7,18,Xenic,3.335436,3.688897,3.492738,3.753019,NbQ-B7,C1
70615,NbQ-B7-18,NbQ-B7,18,Xenic,3.389165,3.445078,3.401928,3.584315,NbQ-B7,C1
70616,NbQ-B7-18,NbQ-B7,18,Xenic,3.524052,4.10965,3.555477,3.675121,NbQ-B7,C1
70617,NbQ-B7-18,NbQ-B7,18,Xenic,3.524369,3.594693,3.562236,3.701036,NbQ-B7,C1
70618,NbQ-B7-18,NbQ-B7,18,Xenic,3.400752,3.883977,3.501941,3.649891,NbQ-B7,C1
70619,NbQ-B7-18,NbQ-B7,18,Xenic,3.244798,3.587844,3.447361,3.555404,NbQ-B7,C1
70620,NbQ-B7-18,NbQ-B7,18,Xenic,3.526131,3.844713,3.636901,3.964321,NbQ-B7,C1
70621,NbQ-B7-18,NbQ-B7,18,Xenic,3.472917,3.705951,3.587562,3.783876,NbQ-B7,C1
70622,NbQ-B7-18,NbQ-B7,18,Xenic,3.578147,3.768227,3.48543,3.791828,NbQ-B7,C1
70623,NbQ-B7-18,NbQ-B7,18,Xenic,3.231318,3.645873,3.571359,3.652589,NbQ-B7,C1
70624,NbQ-B7-18,NbQ-B7,18,Xenic,3.77819,4.095834,3.839654,4.037681,NbQ-B7,C1
70625,NbQ-B7-18,NbQ-B7,18,Xenic,3.801372,3.899555,3.817373,3.925645,NbQ-B7,C1
70626,NbQ-B7-18,NbQ-B7,18,Xenic,3.561396,3.720214,3.496868,3.773127,NbQ-B7,C1
70627,NbQ-B7-18,NbQ-B7,18,Xenic,3.596201,3.646891,3.55591,3.714541,NbQ-B7,C1
70628,NbQ-B7-18,NbQ-B7,18,Xenic,3.587162,3.681189,3.53728,3.7262,NbQ-B7,C1
70629,NbQ-B7-18,NbQ-B7,18,Xenic,3.255876,3.751754,3.501173,3.697594,NbQ-B7,C1
70630,NbQ-B7-18,NbQ-B7,18,Xenic,3.554445,4.279953,3.732029,3.833919,NbQ-B7,C1
70631,NbQ-B7-18,NbQ-B7,18,Xenic,3.565753,3.730454,3.385128,3.651171,NbQ-B7,C1
70632,NbQ-B7-18,NbQ-B7,18,Xenic,3.634077,3.732462,3.429056,4.188918,NbQ-B7,C1
70633,NbQ-B7-18,NbQ-B7,18,Xenic,3.541361,3.871104,3.544906,3.779861,NbQ-B7,C1
70634,NbQ-B7-18,NbQ-B7,18,Xenic,3.394003,3.835949,3.426347,3.830267,NbQ-B7,C1
70635,NbQ-B7-18,NbQ-B7,18,Xenic,3.559549,3.848234,3.628859,3.731303,NbQ-B7,C1
70636,NbQ-B7-18,NbQ-B7,18,Xenic,3.293068,3.719971,3.491021,3.736055,NbQ-B7,C1
70637,NbQ-B7-18,NbQ-B7,18,Xenic,3.448735,3.72078,3.52581,3.671027,NbQ-B7,C1
70638,NbQ-B7-18,NbQ-B7,18,Xenic,3.568213,3.83356,3.622355,3.861849,NbQ-B7,C1
70639,NbQ-B7-18,NbQ-B7,18,Xenic,3.592647,3.809403,3.474286,3.761045,NbQ-B7,C1
70640,NbQ-B7-18,NbQ-B7,18,Xenic,3.514181,3.816839,3.599789,3.901514,NbQ-B7,C1
70641,NbQ-B7-18,NbQ-B7,18,Xenic,3.395485,3.541662,3.493068,3.950279,NbQ-B7,C1
70642,NbQ-B7-18,NbQ-B7,18,Xenic,3.526427,3.755988,3.520305,3.752192,NbQ-B7,C1
70643,NbQ-B7-18,NbQ-B7,18,Xenic,3.534948,3.616125,3.56256,3.809858,NbQ-B7,C1
70644,NbQ-B7-18,NbQ-B7,18,Xenic,3.420787,3.752456,3.457713,3.805554,NbQ-B7,C1
70645,NbQ-B7-18,NbQ-B7,18,Xenic,3.52154,3.673698,3.540008,3.761975,NbQ-B7,C1
70646,NbQ-B7-18,NbQ-B7,18,Xenic,3.630395,3.707455,3.517655,3.737348,NbQ-B7,C1
70647,NbQ-B7-18,NbQ-B7,18,Xenic,3.50777,3.828886,3.769643,3.857193,NbQ-B7,C1
70648,NbQ-B7-18,NbQ-B7,18,Xenic,3.341706,3.606729,3.473361,3.5767,NbQ-B7,C1
70649,NbQ-B7-18,NbQ-B7,18,Xenic,3.451592,4.029167,3.548194,3.654665,NbQ-B7,C1
70650,NbQ-B7-18,NbQ-B7,18,Xenic,3.409398,3.559607,3.448819,3.52478,NbQ-B7,C1
70651,NbQ-B7-18,NbQ-B7,18,Xenic,3.594373,3.656747,3.500658,3.721318,NbQ-B7,C1
70652,NbQ-B7-18,NbQ-B7,18,Xenic,3.0545,3.625196,3.488141,3.636438,NbQ-B7,C1
70653,NbQ-B7-18,NbQ-B7,18,Xenic,3.357898,3.682681,3.49046,3.809066,NbQ-B7,C1
70654,NbQ-B7-18,NbQ-B7,18,Xenic,3.460773,3.847528,3.532733,3.851253,NbQ-B7,C1
70655,NbQ-B7-18,NbQ-B7,18,Xenic,3.53972,3.694014,3.607012,3.784456,NbQ-B7,C1
70656,NbQ-B7-18,NbQ-B7,18,Xenic,3.418194,3.965775,3.44166,3.761905,NbQ-B7,C1
70657,NbQ-B7-18,NbQ-B7,18,Xenic,3.562283,3.357056,3.516616,3.403625,NbQ-B7,C1
70658,NbQ-B7-18,NbQ-B7,18,Xenic,3.641013,3.874418,3.133151,4.124581,NbQ-B7,C1
70659,NbQ-B7-18,NbQ-B7,18,Xenic,3.458784,3.571571,3.314567,3.996515,NbQ-B7,C1
70660,NbQ-B7-18,NbQ-B7,18,Xenic,3.27366,3.800279,3.534355,3.660656,NbQ-B7,C1
70661,NbQ-B7-18,NbQ-B7,18,Xenic,3.461942,4.121419,3.513903,3.781093,NbQ-B7,C1
70662,NbQ-B7-18,NbQ-B7,18,Xenic,3.396216,3.820979,3.454187,3.824694,NbQ-B7,C1
70663,NbQ-B7-18,NbQ-B7,18,Xenic,3.363576,3.586726,3.448179,3.660014,NbQ-B7,C1
70664,NbQ-B7-18,NbQ-B7,18,Xenic,3.384334,3.535242,3.481338,3.630152,NbQ-B7,C1
70665,NbQ-B7-18,NbQ-B7,18,Xenic,3.575779,3.742069,3.558836,3.683548,NbQ-B7,C1
70666,NbQ-B7-18,NbQ-B7,18,Xenic,3.447741,3.803056,3.461803,3.672697,NbQ-B7,C1
70667,NbQ-B7-18,NbQ-B7,18,Xenic,3.561984,3.77085,3.567063,3.757492,NbQ-B7,C1
70668,NbQ-B7-18,NbQ-B7,18,Xenic,3.446648,3.746605,3.482741,3.777429,NbQ-B7,C1
70669,NbQ-B7-18,NbQ-B7,18,Xenic,3.625264,3.537118,3.455743,3.582177,NbQ-B7,C1
70670,NbQ-B7-18,NbQ-B7,18,Xenic,3.483383,3.717094,3.493039,3.637864,NbQ-B7,C1
70671,NbQ-B7-18,NbQ-B7,18,Xenic,3.571977,3.684551,3.617174,3.805708,NbQ-B7,C1
70672,NbQ-B7-18,NbQ-B7,18,Xenic,3.322802,3.76771,3.461773,3.801827,NbQ-B7,C1
70673,NbQ-B7-18,NbQ-B7,18,Xenic,3.550307,3.710967,3.568894,3.829755,NbQ-B7,C1
70674,NbQ-B7-18,NbQ-B7,18,Xenic,3.547594,3.779647,3.403467,3.876118,NbQ-B7,C1
70675,NbQ-B7-18,NbQ-B7,18,Xenic,3.584008,3.822051,3.562465,3.679608,NbQ-B7,C1
70676,NbQ-B7-18,NbQ-B7,18,Xenic,3.510998,3.879092,3.657573,3.814837,NbQ-B7,C1
70677,NbQ-B7-18,NbQ-B7,18,Xenic,3.575847,3.732016,3.720605,3.876021,NbQ-B7,C1
70678,NbQ-B7-18,NbQ-B7,18,Xenic,3.41845,4.092272,3.556326,3.752338,NbQ-B7,C1
70679,NbQ-B7-18,NbQ-B7,18,Xenic,3.511397,3.656489,3.453924,3.670845,NbQ-B7,C1
70680,NbQ-B7-18,NbQ-B7,18,Xenic,3.51714,3.677944,3.436014,3.696102,NbQ-B7,C1
70681,NbQ-B7-18,NbQ-B7,18,Xenic,3.521332,3.795868,3.587988,3.792601,NbQ-B7,C1
70682,NbQ-B7-18,NbQ-B7,18,Xenic,2.583955,2.601255,2.272332,3.480725,NbQ-B7,C1
70683,NbQ-B7-18,NbQ-B7,18,Xenic,3.529757,4.238078,3.509445,3.630014,NbQ-B7,C1
70684,NbQ-B7-18,NbQ-B7,18,Xenic,3.491289,4.287542,3.578321,3.828026,NbQ-B7,C1
70685,NbQ-B7-18,NbQ-B7,18,Xenic,3.563332,3.723033,3.52515,3.710201,NbQ-B7,C1
70686,NbQ-B7-18,NbQ-B7,18,Xenic,3.618443,3.813385,3.463213,3.764771,NbQ-B7,C1
70687,NbQ-B7-18,NbQ-B7,18,Xenic,3.510557,4.172581,3.491765,3.733181,NbQ-B7,C1
70688,NbQ-B7-18,NbQ-B7,18,Xenic,3.538711,3.714433,3.435996,3.673883,NbQ-B7,C1
70689,NbQ-B7-18,NbQ-B7,18,Xenic,3.462463,3.697367,3.406671,3.731746,NbQ-B7,C1
70690,NbQ-B7-18,NbQ-B7,18,Xenic,3.142326,3.607133,3.507879,3.657155,NbQ-B7,C1
70691,NbQ-B7-18,NbQ-B7,18,Xenic,3.499589,3.693908,3.475962,3.829957,NbQ-B7,C1
70692,NbQ-B7-18,NbQ-B7,18,Xenic,3.571942,3.851674,3.622174,3.809837,NbQ-B7,C1
70693,NbQ-B7-18,NbQ-B7,18,Xenic,3.563392,3.731923,3.487442,3.813456,NbQ-B7,C1
70694,NbQ-B7-18,NbQ-B7,18,Xenic,3.520902,3.697323,3.475871,3.599543,NbQ-B7,C1
70695,NbQ-B7-18,NbQ-B7,18,Xenic,3.563781,3.853734,3.468416,3.762642,NbQ-B7,C1
70696,NbQ-B7-18,NbQ-B7,18,Xenic,3.289569,3.746076,3.564428,3.752337,NbQ-B7,C1
70697,NbQ-B7-18,NbQ-B7,18,Xenic,3.571555,3.860016,3.470916,3.90818,NbQ-B7,C1
70698,NbQ-B7-18,NbQ-B7,18,Xenic,3.290456,3.648661,3.5331,3.656096,NbQ-B7,C1
70699,NbQ-B7-18,NbQ-B7,18,Xenic,3.501302,3.683042,3.537735,3.777469,NbQ-B7,C1
70700,NbQ-B7-18,NbQ-B7,18,Xenic,3.592937,3.828169,3.499607,3.850445,NbQ-B7,C1
70701,NbQ-B7-18,NbQ-B7,18,Xenic,3.825724,3.932509,3.84626,3.994354,NbQ-B7,C1
70702,NbQ-B7-18,NbQ-B7,18,Xenic,2.826684,3.218661,2.186162,4.369954,NbQ-B7,C1
70703,NbQ-B7-18,NbQ-B7,18,Xenic,3.545099,3.546227,3.46915,3.663085,NbQ-B7,C1
70704,NbQ-B7-18,NbQ-B7,18,Xenic,3.566117,3.799188,3.540852,3.820904,NbQ-B7,C1
70705,NbQ-B7-18,NbQ-B7,18,Xenic,3.324902,3.494681,3.268022,3.478815,NbQ-B7,C1
70706,NbQ-B7-18,NbQ-B7,18,Xenic,3.529813,3.922942,3.586131,3.729295,NbQ-B7,C1
70707,NbQ-B7-18,NbQ-B7,18,Xenic,3.412181,3.615985,3.516629,3.66504,NbQ-B7,C1
70708,NbQ-B7-18,NbQ-B7,18,Xenic,3.457981,3.769984,3.476084,3.775003,NbQ-B7,C1
70709,NbQ-B7-18,NbQ-B7,18,Xenic,3.561894,3.479671,3.464198,3.745232,NbQ-B7,C1
70710,NbQ-B7-18,NbQ-B7,18,Xenic,3.558031,3.719169,3.71215,3.920141,NbQ-B7,C1
70711,NbQ-B7-18,NbQ-B7,18,Xenic,3.569307,3.696392,3.544966,3.672144,NbQ-B7,C1
70712,NbQ-B7-18,NbQ-B7,18,Xenic,3.490839,3.418067,2.921915,3.905953,NbQ-B7,C1
70713,NbQ-B7-18,NbQ-B7,18,Xenic,3.551914,3.788353,3.6136,3.89793,NbQ-B7,C1
70714,NbQ-B7-18,NbQ-B7,18,Xenic,3.475847,3.557156,3.435832,3.502012,NbQ-B7,C1
70715,NbQ-B7-18,NbQ-B7,18,Xenic,3.557748,3.68131,3.512612,3.815856,NbQ-B7,C1
70716,NbQ-B7-18,NbQ-B7,18,Xenic,3.577243,3.826501,3.61366,3.806533,NbQ-B7,C1
70717,NbQ-B7-18,NbQ-B7,18,Xenic,3.403142,3.821314,3.47387,3.61584,NbQ-B7,C1
70718,NbQ-B7-18,NbQ-B7,18,Xenic,3.633179,3.670783,3.530052,3.692836,NbQ-B7,C1
70719,NbQ-B7-18,NbQ-B7,18,Xenic,3.569801,3.774249,3.484617,3.69149,NbQ-B7,C1
70720,NbQ-B7-18,NbQ-B7,18,Xenic,3.56878,4.047619,3.647924,3.872735,NbQ-B7,C1
70721,NbQ-B7-18,NbQ-B7,18,Xenic,3.65743,3.692604,3.566504,3.758803,NbQ-B7,C1
70722,NbQ-B7-18,NbQ-B7,18,Xenic,3.481173,3.772715,3.546185,3.834618,NbQ-B7,C1
70723,NbQ-B7-18,NbQ-B7,18,Xenic,3.597537,3.660415,3.520358,3.714742,NbQ-B7,C1
70724,NbQ-B7-18,NbQ-B7,18,Xenic,3.506354,3.640665,3.457322,3.717958,NbQ-B7,C1
70725,NbQ-B7-18,NbQ-B7,18,Xenic,3.607701,3.877757,3.634837,3.771028,NbQ-B7,C1
70726,NbQ-B7-18,NbQ-B7,18,Xenic,3.533277,3.734456,3.669795,3.799041,NbQ-B7,C1
70727,NbQ-B7-18,NbQ-B7,18,Xenic,3.653396,3.698134,3.598923,3.685747,NbQ-B7,C1
70728,NbQ-B7-18,NbQ-B7,18,Xenic,3.53528,3.846805,3.625581,3.775522,NbQ-B7,C1
70729,NbQ-B7-18,NbQ-B7,18,Xenic,3.386095,3.637067,3.441268,3.844464,NbQ-B7,C1
70730,NbQ-B7-18,NbQ-B7,18,Xenic,3.516779,3.743176,3.504311,3.697409,NbQ-B7,C1
70731,NbQ-B7-18,NbQ-B7,18,Xenic,3.568394,3.569546,3.498038,3.579539,NbQ-B7,C1
70732,NbQ-B7-18,NbQ-B7,18,Xenic,3.451446,3.574788,3.434327,3.746754,NbQ-B7,C1
70733,NbQ-B7-18,NbQ-B7,18,Xenic,3.465283,3.4443,3.113057,3.833185,NbQ-B7,C1
70734,NbQ-B7-18,NbQ-B7,18,Xenic,3.048482,3.757581,3.645434,3.757581,NbQ-B7,C1
70735,NbQ-B7-18,NbQ-B7,18,Xenic,3.08035,3.572379,3.491089,3.740786,NbQ-B7,C1
70736,NbQ-B7-18,NbQ-B7,18,Xenic,3.563408,3.872311,3.47295,3.787423,NbQ-B7,C1
70737,NbQ-B7-18,NbQ-B7,18,Xenic,3.646447,3.564667,3.511398,3.760948,NbQ-B7,C1
70738,NbQ-B7-18,NbQ-B7,18,Xenic,3.487727,3.895076,3.488282,3.817519,NbQ-B7,C1
70739,NbQ-B7-18,NbQ-B7,18,Xenic,3.36683,3.707808,3.574082,3.678259,NbQ-B7,C1
70740,NbQ-B7-18,NbQ-B7,18,Xenic,3.444159,3.757325,3.560858,3.84463,NbQ-B7,C1
70741,NbQ-B7-18,NbQ-B7,18,Xenic,3.5762,3.540587,3.469223,3.731261,NbQ-B7,C1
70742,NbQ-B7-18,NbQ-B7,18,Xenic,3.534066,4.217444,3.533676,3.67659,NbQ-B7,C1
70743,NbQ-B7-18,NbQ-B7,18,Xenic,3.325856,3.7174,3.585872,3.767956,NbQ-B7,C1
70744,NbQ-B7-18,NbQ-B7,18,Xenic,3.476521,3.710616,3.559334,3.747489,NbQ-B7,C1
70745,NbQ-B7-18,NbQ-B7,18,Xenic,3.606967,3.678505,3.526232,3.705549,NbQ-B7,C1
70746,NbQ-B7-18,NbQ-B7,18,Xenic,3.58005,3.696947,3.561084,3.659889,NbQ-B7,C1
70747,NbQ-B7-18,NbQ-B7,18,Xenic,3.466303,3.586789,3.514341,3.621601,NbQ-B7,C1
70748,NbQ-B7-18,NbQ-B7,18,Xenic,3.423864,3.836215,3.572362,3.686916,NbQ-B7,C1
70749,NbQ-B7-18,NbQ-B7,18,Xenic,3.602271,3.761632,3.536926,3.785842,NbQ-B7,C1
70750,NbQ-B7-18,NbQ-B7,18,Xenic,3.382669,3.604109,3.522496,3.619963,NbQ-B7,C1
70751,NbQ-B7-18,NbQ-B7,18,Xenic,3.562073,3.606804,3.463735,3.648669,NbQ-B7,C1
70752,NbQ-B7-18,NbQ-B7,18,Xenic,3.579902,3.823228,3.67548,3.916224,NbQ-B7,C1
70753,NbQ-B7-18,NbQ-B7,18,Xenic,3.411908,3.627717,3.564524,3.847809,NbQ-B7,C1
70754,NbQ-B7-18,NbQ-B7,18,Xenic,3.346945,3.818503,3.446854,3.943367,NbQ-B7,C1
70755,NbQ-B7-18,NbQ-B7,18,Xenic,3.208673,3.678323,3.521596,3.699368,NbQ-B7,C1
70756,NbQ-B7-18,NbQ-B7,18,Xenic,3.529263,3.902486,3.419691,3.730848,NbQ-B7,C1
70757,NbQ-B7-18,NbQ-B7,18,Xenic,3.506078,3.737367,3.528955,3.698901,NbQ-B7,C1
70758,NbQ-B7-18,NbQ-B7,18,Xenic,3.481906,3.586702,3.505517,3.716989,NbQ-B7,C1
70759,NbQ-B7-18,NbQ-B7,18,Xenic,3.485723,3.6784,3.486639,3.693757,NbQ-B7,C1
70760,NbQ-B7-18,NbQ-B7,18,Xenic,3.440444,3.722833,3.502693,3.724096,NbQ-B7,C1
70761,NbQ-B7-18,NbQ-B7,18,Xenic,3.600289,3.856085,3.467251,3.862715,NbQ-B7,C1
70762,NbQ-B7-18,NbQ-B7,18,Xenic,3.460476,3.651859,3.577893,3.74549,NbQ-B7,C1
70763,NbQ-B7-18,NbQ-B7,18,Xenic,3.666462,3.853667,3.737355,3.970103,NbQ-B7,C1
70764,NbQ-B7-18,NbQ-B7,18,Xenic,3.533487,3.731214,3.486401,3.658777,NbQ-B7,C1
70765,NbQ-B7-18,NbQ-B7,18,Xenic,3.61307,3.702413,3.543766,3.69432,NbQ-B7,C1
70766,NbQ-B7-18,NbQ-B7,18,Xenic,3.43468,3.636909,3.452401,3.700906,NbQ-B7,C1
70767,NbQ-B7-18,NbQ-B7,18,Xenic,3.329181,3.602234,3.421605,3.713938,NbQ-B7,C1
70768,NbQ-B7-18,NbQ-B7,18,Xenic,3.490438,3.941429,3.537527,3.713702,NbQ-B7,C1
70769,NbQ-B7-18,NbQ-B7,18,Xenic,3.188746,3.593897,3.540022,3.709399,NbQ-B7,C1
70770,NbQ-B7-18,NbQ-B7,18,Xenic,3.540809,3.755357,3.556521,3.752218,NbQ-B7,C1
70771,NbQ-B7-18,NbQ-B7,18,Xenic,3.176165,3.50652,3.398383,3.608687,NbQ-B7,C1
70772,NbQ-B7-18,NbQ-B7,18,Xenic,3.514197,3.793953,3.528754,3.781276,NbQ-B7,C1
70773,NbQ-B7-18,NbQ-B7,18,Xenic,3.60707,3.59274,3.525864,3.741961,NbQ-B7,C1
70774,NbQ-B7-18,NbQ-B7,18,Xenic,3.591515,3.815275,3.58703,3.882921,NbQ-B7,C1
70775,NbQ-B7-18,NbQ-B7,18,Xenic,3.50837,3.607469,3.544108,3.668257,NbQ-B7,C1
70776,NbQ-B7-18,NbQ-B7,18,Xenic,3.543048,3.643204,3.490066,3.823062,NbQ-B7,C1
70777,NbQ-B7-18,NbQ-B7,18,Xenic,3.365054,3.506824,3.521708,3.748477,NbQ-B7,C1
70778,NbQ-B7-18,NbQ-B7,18,Xenic,3.371794,4.176254,3.615702,3.647461,NbQ-B7,C1
70779,NbQ-B7-18,NbQ-B7,18,Xenic,3.392291,3.953071,3.451334,3.603023,NbQ-B7,C1
70780,NbQ-B7-18,NbQ-B7,18,Xenic,3.428111,3.642014,3.501662,3.655628,NbQ-B7,C1
70781,NbQ-B7-18,NbQ-B7,18,Xenic,3.324581,3.549731,3.452451,3.59604,NbQ-B7,C1
70782,NbQ-B7-18,NbQ-B7,18,Xenic,3.486657,3.772907,3.473584,3.747669,NbQ-B7,C1
70783,NbQ-B7-18,NbQ-B7,18,Xenic,3.528992,3.856518,3.534712,3.86413,NbQ-B7,C1
70784,NbQ-B7-18,NbQ-B7,18,Xenic,3.429868,3.720156,3.547771,3.670957,NbQ-B7,C1
70785,NbQ-B7-18,NbQ-B7,18,Xenic,3.423742,3.620668,3.439317,3.621784,NbQ-B7,C1
70786,NbQ-B7-18,NbQ-B7,18,Xenic,3.446336,3.716731,3.506821,3.817571,NbQ-B7,C1
70787,NbQ-B7-18,NbQ-B7,18,Xenic,3.477248,3.643511,3.586939,3.593594,NbQ-B7,C1
70788,NbQ-B7-18,NbQ-B7,18,Xenic,3.405268,3.67803,3.388682,4.021832,NbQ-B7,C1
70789,NbQ-B7-18,NbQ-B7,18,Xenic,3.500298,3.672254,3.545964,3.650926,NbQ-B7,C1
70790,NbQ-B7-18,NbQ-B7,18,Xenic,3.432568,3.609316,3.413424,3.772135,NbQ-B7,C1
70791,NbQ-B7-18,NbQ-B7,18,Xenic,3.552941,3.56836,3.49361,3.637697,NbQ-B7,C1
70792,NbQ-B7-18,NbQ-B7,18,Xenic,3.559467,4.294258,3.443764,3.707585,NbQ-B7,C1
70793,NbQ-B7-18,NbQ-B7,18,Xenic,3.530619,3.945336,3.547416,3.771829,NbQ-B7,C1
70794,NbQ-B7-18,NbQ-B7,18,Xenic,3.58891,3.795044,3.45604,3.755811,NbQ-B7,C1
70795,NbQ-B7-18,NbQ-B7,18,Xenic,3.513584,3.826003,3.476161,3.783251,NbQ-B7,C1
70796,NbQ-B7-18,NbQ-B7,18,Xenic,3.515829,3.65987,3.546275,3.801362,NbQ-B7,C1
70797,NbQ-B7-18,NbQ-B7,18,Xenic,3.483732,3.55494,3.507362,3.662909,NbQ-B7,C1
70798,NbQ-B7-18,NbQ-B7,18,Xenic,3.567798,3.773726,3.582698,3.816353,NbQ-B7,C1
70799,NbQ-B7-18,NbQ-B7,18,Xenic,3.477264,3.670004,3.518853,3.614802,NbQ-B7,C1
70800,NbQ-B7-18,NbQ-B7,18,Xenic,3.163402,3.522862,3.476008,3.733025,NbQ-B7,C1
70801,NbQ-B7-18,NbQ-B7,18,Xenic,3.423094,3.66656,3.67772,3.866767,NbQ-B7,C1
70802,NbQ-B7-18,NbQ-B7,18,Xenic,3.538708,3.822655,3.59082,3.733641,NbQ-B7,C1
70803,NbQ-B7-18,NbQ-B7,18,Xenic,3.373438,3.539263,3.405287,3.574538,NbQ-B7,C1
70804,NbQ-B7-18,NbQ-B7,18,Xenic,3.252522,3.607651,3.462101,3.724917,NbQ-B7,C1
70805,NbQ-B7-18,NbQ-B7,18,Xenic,3.355934,3.78986,3.47677,3.746443,NbQ-B7,C1
70806,NbQ-B7-18,NbQ-B7,18,Xenic,3.767054,4.067439,3.839845,4.015635,NbQ-B7,C1
70807,NbQ-B7-18,NbQ-B7,18,Xenic,3.528688,3.755194,3.472744,3.839601,NbQ-B7,C1
70808,NbQ-B7-18,NbQ-B7,18,Xenic,3.534516,3.769298,3.5618,3.768211,NbQ-B7,C1
70809,NbQ-B7-18,NbQ-B7,18,Xenic,3.261452,3.617414,3.483746,3.618118,NbQ-B7,C1
